Shooter ID,Shooter position,Defender ID,Defend Success,Shooter Cluster
201575,SG,202684,1,0
2747,SG,202691,1,0
202691,SG,2747,1,0
2747,SG,202691,1,0
202691,SG,203521,1,0
202691,SG,2544,1,0
202691,SG,2544,1,0
2747,SG,2738,1,0
201935,SG,201980,0,3
201980,SG,201935,0,2
1938,SG,1891,0,4
201980,SG,201935,0,2
201935,SG,201980,0,3
201935,SG,201980,0,3
201935,SG,201980,0,3
201935,SG,202695,0,3
1891,SG,2561,0,0
1938,SG,201147,0,4
201935,SG,1938,0,3
201935,SG,1495,0,3
1938,SG,2772,0,4
201935,SG,201980,1,3
201935,SG,201980,1,3
201980,SG,201935,1,2
1938,SG,201147,1,4
201980,SG,201935,1,2
201935,SG,201980,1,3
201980,SG,2772,1,2
201935,SG,2225,1,3
201935,SG,202695,1,3
201935,SG,201980,1,3
201935,SG,201980,1,3
201980,SG,201935,1,2
201935,SG,202695,1,3
1938,SG,201147,1,4
1938,SG,203093,1,4
201935,SG,202695,1,3
1938,SG,203093,1,4
201935,SG,200746,1,3
201935,SG,201980,1,3
201935,SG,1495,1,3
201935,SG,1495,1,3
201935,SG,2225,1,3
200755,SG,101150,0,0
200755,SG,101150,0,0
200755,SG,101150,0,0
101150,SG,200755,0,3
2037,SG,1626156,0,1
2037,SG,1626156,0,1
2037,SG,203944,0,1
977,SG,202325,0,2
977,SG,202325,0,2
977,SG,201933,0,2
203903,SG,101108,0,1
203903,SG,101108,0,1
977,SG,201933,0,2
203903,SG,101108,0,1
203903,SG,201601,0,1
200755,SG,101150,0,0
200755,SG,1626156,0,0
2037,SG,203903,0,1
977,SG,201601,1,2
200755,SG,201579,1,0
977,SG,201601,1,2
200755,SG,201579,1,0
977,SG,201601,1,2
2037,SG,101138,1,1
201156,SG,202362,1,2
2037,SG,1626156,1,1
201156,SG,202362,1,2
203903,SG,2037,1,1
2037,SG,203903,1,1
203903,SG,101108,1,1
200755,SG,101150,1,0
977,SG,201601,1,2
101150,SG,200755,1,3
977,SG,201601,1,2
203903,SG,201599,1,1
101150,SG,200755,1,3
977,SG,200755,1,2
203903,SG,200755,1,1
200755,SG,203903,1,0
200755,SG,101150,1,0
101150,SG,200755,1,3
200755,SG,1626156,1,0
201156,SG,202362,1,2
203903,SG,101108,1,1
201156,SG,202362,1,2
2037,SG,1626156,1,1
201156,SG,202362,1,2
2037,SG,203944,1,1
2037,SG,1626273,1,1
200755,SG,1626273,1,0
201942,SG,203114,0,3
201942,SG,203114,0,3
203114,SG,201942,0,1
1626173,SG,203082,0,2
203114,SG,201960,0,1
201564,SG,200768,0,2
203114,SG,201949,0,1
201942,SG,203507,0,3
203114,SG,201949,0,1
201942,SG,201564,0,3
203114,SG,203082,0,1
201942,SG,201564,0,3
203114,SG,203082,0,1
203114,SG,203082,0,1
201942,SG,202328,0,3
203114,SG,201949,1,1
201942,SG,203507,1,3
203114,SG,201949,1,1
203114,SG,201942,1,1
203114,SG,202687,1,1
201564,SG,201942,1,2
202709,SG,203487,1,4
201564,SG,203082,1,2
203114,SG,201942,1,1
201942,SG,203114,1,3
1626173,SG,203082,1,2
201942,SG,203114,1,3
203114,SG,201942,1,1
201942,SG,203507,1,3
203114,SG,203082,1,1
201564,SG,2449,1,2
201942,SG,201564,1,3
201564,SG,202709,1,2
202709,SG,201564,1,4
1626173,SG,203082,1,2
201564,SG,203082,1,2
201564,SG,2449,1,2
203114,SG,203082,1,1
203114,SG,203082,1,1
201942,SG,203507,1,3
201167,SG,2594,0,0
201167,SG,200757,0,0
201167,SG,203145,0,0
201167,SG,2594,0,0
2594,SG,201167,1,0
2594,SG,202498,1,0
2594,SG,202682,1,0
201167,SG,200757,1,0
201167,SG,2594,1,0
201167,SG,2594,1,0
201167,SG,2594,1,0
2594,SG,201167,1,0
2594,SG,204001,1,0
201167,SG,2594,1,0
201167,SG,200757,1,0
2594,SG,204001,1,0
2754,SG,203087,0,5
2754,SG,203798,0,5
201584,SG,203087,0,1
201584,SG,203087,0,1
201584,SG,1626163,1,1
201584,SG,202689,1,1
203095,SG,2548,0,1
203095,SG,2548,0,1
2548,SG,202696,0,3
101123,SG,203095,0,1
203506,SG,2757,0,4
101123,SG,1626209,0,1
101123,SG,1626209,0,1
203095,SG,2547,0,1
2548,SG,203095,0,3
203506,SG,101123,0,4
101123,SG,203901,0,1
2548,SG,203095,0,3
2548,SG,203095,0,3
2548,SG,202699,0,3
203095,SG,2548,1,1
101123,SG,203095,1,1
203095,SG,101123,1,1
203095,SG,101123,1,1
101123,SG,1626209,1,1
203506,SG,2757,1,4
101123,SG,1626209,1,1
203506,SG,2757,1,4
203506,SG,1626159,1,4
101123,SG,1626209,1,1
2548,SG,203932,1,3
203506,SG,201609,1,4
2548,SG,203932,1,3
101123,SG,1626209,1,1
203095,SG,2736,1,1
2548,SG,1626209,1,3
2548,SG,202696,1,3
203095,SG,2736,1,1
203095,SG,202355,1,1
203506,SG,201609,1,4
203095,SG,2548,1,1
201569,SG,203991,0,1
201569,SG,203991,0,1
201935,SG,201569,0,3
201569,SG,201935,0,1
201935,SG,202087,0,3
201935,SG,2570,0,3
201569,SG,201147,0,1
1891,SG,2570,0,0
201569,SG,2772,0,1
201569,SG,201976,0,1
201935,SG,201950,0,3
201569,SG,201951,0,1
201935,SG,201950,0,3
201977,SG,201950,0,1
201977,SG,201569,0,1
201569,SG,203991,0,1
201977,SG,201569,0,1
201569,SG,203991,0,1
201935,SG,201950,0,3
201935,SG,201569,1,3
201935,SG,202087,1,3
201935,SG,201950,1,3
201935,SG,202087,1,3
201935,SG,202087,1,3
201935,SG,201950,1,3
201569,SG,201935,1,1
201935,SG,201950,1,3
201935,SG,201950,1,3
201935,SG,201950,1,3
201977,SG,201600,1,1
201569,SG,201935,1,1
201935,SG,201950,1,3
201935,SG,201950,1,3
201935,SG,201950,1,3
202340,SG,202704,0,1
202340,SG,202704,0,1
202340,SG,202704,0,1
202340,SG,202704,0,1
203484,SG,202738,0,1
202323,SG,1626169,0,4
202323,SG,203484,0,4
202323,SG,2581,0,4
202340,SG,101141,0,1
202340,SG,202704,0,1
203484,SG,202738,0,1
203484,SG,202738,0,1
202323,SG,203484,0,4
202323,SG,1626169,0,4
202340,SG,202704,1,1
203484,SG,202738,1,1
202340,SG,202704,1,1
203484,SG,101161,1,1
202340,SG,2581,1,1
202340,SG,2581,1,1
202323,SG,1626169,1,4
203484,SG,101161,1,1
202340,SG,202704,1,1
202340,SG,2581,1,1
202340,SG,2581,1,1
203484,SG,202323,1,1
202323,SG,203484,1,4
202323,SG,203484,1,4
202323,SG,1626169,1,4
203484,SG,202738,1,1
202323,SG,202704,1,4
202323,SG,202704,1,4
203484,SG,202738,1,1
202340,SG,1626169,1,1
203484,SG,202340,1,1
203484,SG,202738,1,1
203484,SG,202738,1,1
201961,SG,201196,0,2
201961,SG,202066,1,2
201961,SG,203490,1,2
201961,SG,202322,1,2
201961,SG,201196,1,2
201961,SG,1626162,1,2
101145,SG,203476,0,4
101145,SG,203897,0,4
203897,SG,101145,0,4
101145,SG,2419,0,4
101145,SG,2419,0,4
203897,SG,101145,0,4
101145,SG,201937,0,4
203897,SG,201155,0,4
101145,SG,203897,0,4
101145,SG,201937,0,4
101145,SG,203897,0,4
101145,SG,203952,1,4
101145,SG,203952,1,4
101145,SG,203952,1,4
203897,SG,201588,1,4
101145,SG,2419,1,4
101145,SG,203952,1,4
203897,SG,201155,1,4
101145,SG,201937,1,4
203897,SG,201155,1,4
203897,SG,201155,1,4
203897,SG,201155,1,4
203897,SG,101145,1,4
101145,SG,203897,1,4
202710,SG,202083,0,3
202710,SG,2734,0,3
202710,SG,1717,0,3
202710,SG,202083,1,3
202710,SG,202083,1,3
202710,SG,101109,1,3
202710,SG,202083,1,3
202710,SG,1717,1,3
202710,SG,2585,1,3
203914,SG,201980,0,1
203115,SG,201980,0,4
201980,SG,203530,0,2
200751,SG,2225,0,2
201980,SG,203914,0,2
203914,SG,201980,0,1
203914,SG,201980,0,1
203115,SG,202695,0,4
200751,SG,201988,0,2
203115,SG,203937,0,4
203115,SG,202695,0,4
203115,SG,201980,0,4
201980,SG,203115,0,2
200751,SG,2564,0,2
203914,SG,201980,1,1
203914,SG,201988,1,1
200751,SG,201988,1,2
200751,SG,2225,1,2
203115,SG,201980,1,4
203115,SG,201980,1,4
203914,SG,201980,1,1
203914,SG,2561,1,1
200751,SG,2225,1,2
201980,SG,200751,1,2
201980,SG,2034,1,2
203115,SG,201980,1,4
201980,SG,203115,1,2
200751,SG,201988,1,2
200751,SG,201988,1,2
200751,SG,201988,1,2
203115,SG,201988,1,4
202688,SG,203477,0,4
202688,SG,203496,0,4
202688,SG,202397,0,4
203917,SG,201603,0,2
1626164,SG,203917,0,1
1626164,SG,203138,0,1
1626164,SG,202397,0,1
202688,SG,202397,0,4
202688,SG,202397,0,4
1626164,SG,203477,0,1
202688,SG,202397,0,4
203917,SG,201603,0,2
203917,SG,201603,0,2
203917,SG,201603,0,2
1626164,SG,203960,0,1
203917,SG,1626164,0,2
203917,SG,202688,0,2
203917,SG,2199,0,2
202688,SG,203477,0,4
1626164,SG,203924,0,1
202688,SG,202397,1,4
202688,SG,203477,1,4
202688,SG,203477,1,4
202688,SG,203138,1,4
202688,SG,202397,1,4
202688,SG,203457,1,4
203917,SG,1626164,1,2
1626164,SG,203477,1,1
1626164,SG,203477,1,1
202688,SG,202397,1,4
1626164,SG,203477,1,1
202688,SG,202397,1,4
1626164,SG,203138,1,1
202688,SG,203088,1,4
202688,SG,203457,1,4
202688,SG,203088,1,4
203917,SG,203933,1,2
202688,SG,203457,1,4
202688,SG,203917,1,4
203917,SG,202688,1,2
202688,SG,203477,1,4
1626164,SG,202397,1,1
202688,SG,203960,1,4
200755,SG,203918,0,0
202692,SG,200755,0,3
202692,SG,201601,0,3
202692,SG,202362,0,3
202692,SG,200755,0,3
200755,SG,204060,0,0
202692,SG,201601,0,3
2037,SG,202407,0,1
203918,SG,200755,0,1
200755,SG,202344,0,0
200755,SG,202407,0,0
200755,SG,202407,0,0
200755,SG,202344,0,0
203918,SG,201601,0,1
203918,SG,200755,0,1
203918,SG,200755,0,1
203918,SG,200755,0,1
203918,SG,200755,0,1
200755,SG,204060,0,0
200755,SG,204060,0,0
203918,SG,201601,1,1
203918,SG,200755,1,1
200755,SG,203918,1,0
200755,SG,202692,1,0
2037,SG,202407,1,1
2037,SG,202407,1,1
2037,SG,202692,1,1
2037,SG,202407,1,1
203918,SG,200755,1,1
2037,SG,204060,1,1
2037,SG,203187,1,1
2037,SG,203187,1,1
203918,SG,202362,1,1
2037,SG,203504,1,1
203918,SG,202362,1,1
2037,SG,203187,1,1
203918,SG,200755,1,1
203918,SG,200755,1,1
203468,SG,202389,0,1
203459,SG,201567,0,0
203468,SG,203521,0,1
203468,SG,203521,0,1
203468,SG,2590,0,1
203468,SG,202684,0,1
203459,SG,2747,0,0
203459,SG,202389,0,0
2747,SG,203459,0,0
203459,SG,2747,0,0
203468,SG,203521,0,1
203459,SG,202389,1,0
2747,SG,203459,1,0
203468,SG,203521,1,1
203459,SG,2747,1,0
203468,SG,202389,1,1
203459,SG,2544,1,0
203468,SG,202389,1,1
203468,SG,201567,1,1
203468,SG,2590,1,1
203468,SG,2590,1,1
203468,SG,2590,1,1
203459,SG,2590,1,0
203468,SG,202389,1,1
203459,SG,201567,1,0
2747,SG,203459,1,0
203468,SG,203521,1,1
2747,SG,203459,1,0
2747,SG,203459,1,0
2747,SG,203943,1,0
203468,SG,203521,1,1
203459,SG,203521,1,0
203459,SG,203099,1,0
202340,SG,201167,0,1
202340,SG,201167,0,1
201167,SG,202340,0,0
202340,SG,201167,0,1
203935,SG,204038,0,5
202323,SG,202498,0,4
202323,SG,202498,0,4
202323,SG,202682,0,4
202323,SG,201167,0,4
201167,SG,202340,0,0
202323,SG,2546,0,4
202323,SG,204038,0,4
203935,SG,2756,0,5
202323,SG,202498,0,4
202323,SG,2756,0,4
202340,SG,204038,1,1
201167,SG,202340,1,0
201167,SG,202340,1,0
202340,SG,201167,1,1
202323,SG,201167,1,4
203935,SG,204038,1,5
203935,SG,203124,1,5
203935,SG,203124,1,5
201167,SG,202323,1,0
201167,SG,202340,1,0
202340,SG,201167,1,1
201167,SG,202340,1,0
202340,SG,201167,1,1
201167,SG,202340,1,0
202323,SG,204038,1,4
202323,SG,2756,1,4
203935,SG,202498,1,5
201167,SG,202340,1,0
201584,SG,201579,0,1
977,SG,2440,0,2
203903,SG,2440,0,1
977,SG,2440,0,2
977,SG,2216,0,2
977,SG,2216,0,2
977,SG,201584,0,2
101150,SG,1713,0,3
201156,SG,201145,0,2
203903,SG,201144,0,1
203903,SG,201145,0,1
201156,SG,201145,0,2
203903,SG,201584,0,1
201584,SG,203903,0,1
201584,SG,201579,0,1
101150,SG,2216,0,3
2754,SG,977,0,5
2754,SG,201156,0,5
203903,SG,201596,0,1
977,SG,2440,1,2
101150,SG,201144,1,3
203903,SG,201584,1,1
977,SG,2440,1,2
2754,SG,977,1,5
201584,SG,203944,1,1
977,SG,201584,1,2
977,SG,2754,1,2
201584,SG,977,1,1
101150,SG,201596,1,3
2754,SG,101150,1,5
201156,SG,203210,1,2
201156,SG,2754,1,2
101150,SG,1713,1,3
101150,SG,1713,1,3
101150,SG,203210,1,3
201156,SG,201145,1,2
201156,SG,2440,1,2
101150,SG,201144,1,3
203903,SG,201144,1,1
977,SG,201145,1,2
977,SG,201188,1,2
203903,SG,2440,1,1
977,SG,2754,1,2
101150,SG,2754,1,3
977,SG,2754,1,2
977,SG,2754,1,2
101150,SG,201596,1,3
203903,SG,201144,1,1
201156,SG,201144,1,2
2754,SG,203944,1,5
203914,SG,203460,0,1
203914,SG,203460,0,1
200751,SG,201571,0,2
203115,SG,201142,0,4
203079,SG,203914,0,1
203914,SG,203079,0,1
203115,SG,203079,0,4
203115,SG,203079,0,4
203115,SG,203079,0,4
203460,SG,203115,0,5
203115,SG,203460,0,4
203115,SG,203500,0,4
203460,SG,2749,0,5
203115,SG,203460,0,4
203460,SG,2749,0,5
203460,SG,2749,0,5
201627,SG,201589,0,0
203914,SG,201627,0,1
203914,SG,201627,0,1
201627,SG,203914,0,0
203115,SG,201627,0,4
200751,SG,203079,0,2
203914,SG,203079,0,1
203079,SG,203914,0,1
203460,SG,2749,1,5
203914,SG,203079,1,1
203115,SG,201142,1,4
203914,SG,201566,1,1
203079,SG,203914,1,1
203115,SG,201142,1,4
200751,SG,201571,1,2
203460,SG,203115,1,5
203115,SG,203460,1,4
203914,SG,201566,1,1
203914,SG,203460,1,1
203914,SG,203460,1,1
203460,SG,203115,1,5
203914,SG,203460,1,1
203914,SG,201627,1,1
203115,SG,201142,1,4
200751,SG,203079,1,2
201627,SG,2749,1,0
203079,SG,2749,1,1
203115,SG,201586,1,4
200751,SG,203079,1,2
203079,SG,203914,1,1
203115,SG,201142,1,4
203115,SG,201142,1,4
203115,SG,201142,1,4
203468,SG,202326,0,1
203459,SG,203463,0,0
203468,SG,200765,0,1
203468,SG,202326,0,1
203459,SG,203463,0,0
203468,SG,200765,0,1
203468,SG,201585,0,1
203468,SG,203552,0,1
203459,SG,203463,0,0
203468,SG,203463,0,1
203468,SG,201956,0,1
203463,SG,203459,0,1
203468,SG,201954,0,1
203468,SG,201954,0,1
203468,SG,200765,0,1
203468,SG,201956,0,1
203468,SG,200765,0,1
203459,SG,203463,1,0
203459,SG,200752,1,0
203468,SG,200765,1,1
203459,SG,203463,1,0
203468,SG,200765,1,1
203468,SG,200765,1,1
201158,SG,203090,1,1
201158,SG,203090,1,1
203459,SG,201158,1,0
201158,SG,203459,1,1
203459,SG,201158,1,0
203468,SG,203463,1,1
203468,SG,200765,1,1
203468,SG,200765,1,1
203459,SG,202326,1,0
203459,SG,200765,1,0
203468,SG,200765,1,1
203468,SG,200765,1,1
203459,SG,203463,1,0
203468,SG,200765,1,1
203459,SG,203552,1,0
201158,SG,204025,1,1
203468,SG,203552,1,1
203468,SG,200765,1,1
203468,SG,201954,1,1
203468,SG,201954,1,1
203468,SG,200765,1,1
203459,SG,202326,1,0
977,SG,203798,0,2
101150,SG,203469,0,3
977,SG,203798,0,2
203903,SG,202689,0,1
203903,SG,202689,0,1
201156,SG,202689,0,2
101150,SG,202391,0,3
977,SG,203798,1,2
101150,SG,203798,1,3
203903,SG,101107,1,1
977,SG,203798,1,2
101150,SG,202689,1,3
203903,SG,202689,1,1
203903,SG,202391,1,1
201156,SG,1626163,1,2
101150,SG,203798,1,3
101150,SG,203087,1,3
977,SG,202391,1,2
977,SG,203798,1,2
203903,SG,202689,1,1
203903,SG,202689,1,1
977,SG,101107,1,2
203903,SG,202689,1,1
203903,SG,203798,1,1
101150,SG,101107,1,3
977,SG,203798,1,2
203903,SG,202689,1,1
203903,SG,202689,1,1
203903,SG,202391,1,1
201156,SG,203087,1,2
101150,SG,202391,1,3
101150,SG,202391,1,3
101150,SG,202391,1,3
977,SG,202391,1,2
977,SG,202689,1,2
203903,SG,202689,1,1
203903,SG,202689,1,1
101150,SG,101107,1,3
101145,SG,2594,0,4
101145,SG,203471,0,4
101145,SG,201952,0,4
101145,SG,203145,0,4
2594,SG,101133,0,0
101145,SG,203145,0,4
101145,SG,200757,0,4
101145,SG,203145,0,4
101145,SG,203471,0,4
101145,SG,203471,0,4
2594,SG,202331,1,0
2594,SG,201978,1,0
101145,SG,201952,1,4
2594,SG,201588,1,0
2594,SG,202331,1,0
101145,SG,203471,1,4
2594,SG,201155,1,0
101145,SG,200757,1,4
2594,SG,201155,1,0
101145,SG,201952,1,4
2594,SG,203524,1,0
101145,SG,200757,1,4
203095,SG,202087,0,1
203095,SG,201569,0,1
203095,SG,202087,0,1
203095,SG,201569,0,1
203095,SG,203076,0,1
203095,SG,201950,0,1
203095,SG,201950,0,1
201569,SG,203506,0,1
201569,SG,203901,1,1
201569,SG,203095,1,1
203506,SG,201569,1,4
203506,SG,201569,1,4
203095,SG,201569,1,1
203095,SG,201950,1,1
201569,SG,101112,1,1
201569,SG,203506,1,1
203095,SG,201569,1,1
201569,SG,203506,1,1
203506,SG,203076,1,4
203095,SG,201950,1,1
200755,SG,202322,0,0
2037,SG,203490,0,1
2037,SG,203490,0,1
203085,SG,1626162,0,1
2037,SG,201196,0,1
200755,SG,202066,0,0
200755,SG,202066,0,0
2037,SG,1626162,0,1
2037,SG,202066,0,1
2037,SG,1626162,0,1
2037,SG,203490,0,1
2037,SG,202322,0,1
200755,SG,202066,1,0
200755,SG,202322,1,0
200755,SG,203490,1,0
200755,SG,202066,1,0
2037,SG,201196,1,1
2548,SG,202711,0,3
2548,SG,101127,0,3
2548,SG,202711,0,3
2548,SG,202711,0,3
101123,SG,2207,0,1
201961,SG,204020,0,2
101123,SG,202711,0,1
2548,SG,202711,0,3
201961,SG,2548,0,2
201961,SG,2736,0,2
201961,SG,204020,0,2
201961,SG,101123,0,2
201961,SG,101123,0,2
204020,SG,202711,0,4
201961,SG,2736,0,2
201961,SG,101123,0,2
2548,SG,203499,0,3
2548,SG,101127,0,3
101123,SG,201152,1,1
204020,SG,2207,1,4
201961,SG,204020,1,2
101123,SG,202711,1,1
101123,SG,202711,1,1
201961,SG,204020,1,2
101123,SG,2207,1,1
201961,SG,2548,1,2
2548,SG,201572,1,3
101123,SG,2207,1,1
201961,SG,204020,1,2
204020,SG,203080,1,4
101123,SG,201961,1,1
101123,SG,2207,1,1
204020,SG,203499,1,4
201961,SG,101123,1,2
201961,SG,101123,1,2
101123,SG,201961,1,1
201961,SG,101123,1,2
204020,SG,101127,1,4
201961,SG,101123,1,2
101123,SG,201961,1,1
2548,SG,201152,1,3
2548,SG,201152,1,3
201961,SG,101123,1,2
201942,SG,201959,0,3
201942,SG,201959,0,3
202710,SG,201942,0,3
202709,SG,201959,0,4
201942,SG,202703,0,3
202710,SG,201942,0,3
201942,SG,202710,0,3
201942,SG,202710,0,3
202710,SG,201942,1,3
201942,SG,202710,1,3
201942,SG,201565,1,3
202710,SG,200768,1,3
202710,SG,200768,1,3
202709,SG,203503,1,4
202710,SG,201942,1,3
201942,SG,202710,1,3
202710,SG,201942,1,3
201942,SG,202710,1,3
201942,SG,202710,1,3
202709,SG,201166,1,4
201942,SG,202710,1,3
201942,SG,202710,1,3
203114,SG,202083,0,1
203114,SG,202083,0,1
201573,SG,101109,0,1
201564,SG,101109,0,2
203114,SG,2734,0,1
201573,SG,2734,0,1
201573,SG,2734,0,1
201573,SG,101109,0,1
201573,SG,101109,0,1
203114,SG,202083,1,1
201573,SG,101109,1,1
201573,SG,101109,1,1
203114,SG,200826,1,1
201573,SG,101109,1,1
1626173,SG,202083,1,2
201564,SG,101109,1,2
203114,SG,202083,1,1
203114,SG,2585,1,1
1938,SG,203952,0,4
1938,SG,2419,0,4
203897,SG,1938,0,4
1938,SG,203897,0,4
201980,SG,203897,0,2
203897,SG,2564,0,4
203897,SG,201980,0,4
201980,SG,2419,0,2
203897,SG,2561,0,4
203897,SG,201980,0,4
201980,SG,203897,0,2
201980,SG,2419,1,2
201980,SG,203952,1,2
1938,SG,203897,1,4
203897,SG,201980,1,4
1938,SG,203952,1,4
201980,SG,201937,1,2
1938,SG,203897,1,4
203897,SG,1938,1,4
203897,SG,201988,1,4
201980,SG,203897,1,2
1938,SG,201937,1,4
203897,SG,1938,1,4
1938,SG,2419,1,4
203897,SG,1938,1,4
203897,SG,1938,1,4
203897,SG,201980,1,4
203897,SG,201980,1,4
202688,SG,201567,0,4
2747,SG,1626164,0,0
1626164,SG,2747,0,1
1626164,SG,2747,0,1
1626164,SG,202681,0,1
2747,SG,1626164,0,0
202688,SG,203521,0,4
202688,SG,202684,0,4
2747,SG,1626164,0,0
1626164,SG,202684,0,1
202688,SG,202684,0,4
202688,SG,201567,0,4
2747,SG,1626164,0,0
202688,SG,202681,0,4
2747,SG,202720,0,0
202688,SG,201567,1,4
2747,SG,200782,1,0
2747,SG,1626164,1,0
202688,SG,202681,1,4
2747,SG,1626164,1,0
202688,SG,203521,1,4
2747,SG,1626164,1,0
2747,SG,1626164,1,0
202688,SG,203521,1,4
2747,SG,200782,1,0
202688,SG,202681,1,4
202688,SG,202389,1,4
1626164,SG,203521,1,1
202688,SG,202684,1,4
203918,SG,203477,0,1
203918,SG,202397,0,1
203918,SG,203477,0,1
203918,SG,203477,0,1
203917,SG,202330,1,2
203918,SG,203960,1,1
203918,SG,203917,1,1
203918,SG,203477,1,1
203918,SG,203477,1,1
203918,SG,203917,1,1
203918,SG,203138,1,1
203918,SG,203496,1,1
203918,SG,203138,1,1
203917,SG,202407,1,2
203917,SG,202407,1,2
203918,SG,204456,1,1
203917,SG,202330,1,2
203918,SG,203917,1,1
203918,SG,203917,1,1
203917,SG,203526,1,2
203917,SG,203526,1,2
202691,SG,203463,0,0
202691,SG,203463,0,0
202691,SG,203463,0,0
202691,SG,201954,0,0
202691,SG,202341,0,0
201575,SG,201956,0,0
202691,SG,203463,0,0
203463,SG,202691,0,1
202691,SG,201954,0,0
202691,SG,200765,0,0
202691,SG,201956,0,0
201575,SG,201158,0,0
202691,SG,203552,0,0
203463,SG,202691,1,1
203463,SG,202691,1,1
202691,SG,200752,1,0
202691,SG,203463,1,0
203463,SG,201939,1,1
202691,SG,201158,1,0
201158,SG,202691,1,1
201575,SG,202341,1,0
202691,SG,202341,1,0
201158,SG,2738,1,1
202691,SG,202341,1,0
202691,SG,202341,1,0
202691,SG,203552,1,0
202691,SG,201954,1,0
202691,SG,203463,1,0
202691,SG,201954,1,0
201158,SG,201575,1,1
202691,SG,200765,1,0
202691,SG,201158,1,0
203463,SG,202691,1,1
203484,SG,201167,0,1
201167,SG,203484,0,0
201167,SG,203484,0,0
201167,SG,203484,0,0
203484,SG,201167,0,1
201167,SG,203484,0,0
203484,SG,201167,0,1
201167,SG,203484,1,0
201167,SG,203484,1,0
201167,SG,203484,1,0
203484,SG,1626170,1,1
203484,SG,204038,1,1
203484,SG,202498,1,1
203484,SG,101181,1,1
201167,SG,203484,1,0
201167,SG,1626169,1,0
203484,SG,204038,1,1
201935,SG,200757,0,3
1891,SG,200794,0,0
201935,SG,200757,0,3
201935,SG,200757,0,3
201935,SG,201143,0,3
2594,SG,2772,1,0
2594,SG,2772,1,0
2594,SG,203991,1,0
201935,SG,200757,1,3
2594,SG,203991,1,0
2594,SG,2772,1,0
2594,SG,2772,1,0
201935,SG,201143,1,3
201935,SG,200757,1,3
201935,SG,200757,1,3
2594,SG,2772,1,0
201935,SG,2594,1,3
201935,SG,203145,1,3
2594,SG,201935,1,0
201935,SG,200794,1,3
2594,SG,201935,1,0
201584,SG,2548,0,1
2548,SG,201145,0,3
2548,SG,201584,0,3
201584,SG,2548,0,1
2548,SG,2216,0,3
2754,SG,2548,0,5
204020,SG,2754,0,4
204020,SG,1713,0,4
2754,SG,101123,0,5
2754,SG,101123,0,5
201584,SG,204020,0,1
101123,SG,1713,0,1
204020,SG,201584,0,4
2548,SG,201596,0,3
2548,SG,2216,0,3
2548,SG,2216,0,3
204020,SG,201584,0,4
2548,SG,2754,0,3
2548,SG,2754,0,3
2548,SG,2754,0,3
2548,SG,201584,1,3
2548,SG,2216,1,3
201584,SG,2548,1,1
101123,SG,201584,1,1
101123,SG,201188,1,1
2754,SG,204020,1,5
2754,SG,202355,1,5
2548,SG,2216,1,3
2548,SG,2754,1,3
2548,SG,2754,1,3
2754,SG,2547,1,5
2548,SG,2754,1,3
2754,SG,2548,1,5
2548,SG,2754,1,3
101123,SG,1713,1,1
101123,SG,1713,1,1
101123,SG,1713,1,1
101123,SG,201144,1,1
201584,SG,204020,1,1
2754,SG,2548,1,5
204020,SG,201584,1,4
2548,SG,201584,1,3
2548,SG,201145,1,3
204020,SG,201596,1,4
204020,SG,2754,1,4
203114,SG,203460,0,1
203460,SG,203114,0,5
203114,SG,201142,0,1
201564,SG,203079,0,2
201627,SG,203507,0,0
201573,SG,201566,0,1
201573,SG,201566,0,1
203114,SG,201566,0,1
203114,SG,203460,0,1
203114,SG,203460,0,1
203114,SG,201142,0,1
201564,SG,203460,0,2
201564,SG,203500,0,2
203114,SG,201142,0,1
203114,SG,201142,0,1
203114,SG,201142,0,1
203114,SG,201142,0,1
203079,SG,1626173,0,1
201573,SG,201627,0,1
201627,SG,203507,0,0
201627,SG,1626173,0,0
201564,SG,201627,0,2
203114,SG,201142,0,1
203114,SG,201142,0,1
203114,SG,201566,0,1
203114,SG,203460,1,1
203460,SG,203114,1,5
203114,SG,201142,1,1
203114,SG,201142,1,1
203079,SG,201564,1,1
201573,SG,203079,1,1
203079,SG,201564,1,1
201564,SG,203079,1,2
201564,SG,203079,1,2
201573,SG,201627,1,1
201627,SG,203507,1,0
203114,SG,203460,1,1
203460,SG,203114,1,5
203460,SG,203114,1,5
203114,SG,201142,1,1
203114,SG,201142,1,1
201564,SG,203500,1,2
203079,SG,201564,1,1
203079,SG,201564,1,1
203114,SG,201142,1,1
203114,SG,201142,1,1
201627,SG,201564,1,0
203079,SG,201573,1,1
203114,SG,203079,1,1
201564,SG,203079,1,2
201564,SG,203460,1,2
2747,SG,203914,0,0
203914,SG,202684,0,1
203115,SG,2210,0,4
203914,SG,203099,0,1
203914,SG,2544,0,1
203115,SG,2544,0,4
203115,SG,2747,0,4
2747,SG,201589,0,0
203115,SG,202389,0,4
2747,SG,201589,0,0
200751,SG,203521,0,2
200751,SG,203521,0,2
203115,SG,2544,0,4
203115,SG,203521,0,4
200751,SG,203521,0,2
2747,SG,202702,1,0
203914,SG,2747,1,1
2747,SG,202702,1,0
203115,SG,2590,1,4
203914,SG,2210,1,1
200751,SG,2210,1,2
200751,SG,203521,1,2
200751,SG,203521,1,2
2747,SG,2749,1,0
203914,SG,2747,1,1
